"date","governorate_name","governorate_ID","district_name","district_ID","calc_price_petrol","calc_price_diesel","calc_price_bottled_water","calc_price_treated_water","calc_price_soap","calc_price_laundry","calc_price_sanitary","cost_cubic_meter","exchange_rate"
2019-01-03,"Dhamar","YE20","Dhamar City","YE2008",-2.66666666666666,0,-9.09090909090909,25,8.33333333333333,-16.6666666666667,-21.0526315789474,-37.5,-0.677966101694916
2019-01-03,"Shabwah","YE21","Ataq","YE2113",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"Shabwah","YE21","Habban","YE2114",-24.6575342465753,-0.684931506849318,0,NA,25,10.1694915254237,87.5,179.178674351585,-0.340715502555367
2019-01-03,"Sa'ada","YE22","Monabbih","YE2203",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"Sa'ada","YE22","Ghamr","YE2204",0,0,20,NA,-37.5,28.5714285714286,-2.85714285714286,-66.6666666666667,0
2019-01-03,"Sa'ada","YE22","Saqayn","YE2209",-8.75,12.5,-33.3333333333333,NA,100,11.1111111111111,-19.1176470588235,400,3.57142857142858
2019-01-03,"Sa'ada","YE22","Sahar","YE2211",2.73972602739727,-3.33333333333333,-8.33333333333334,210,-50,-50,81.8181818181818,-84,0
2019-01-03,"Sa'ada","YE22","Sa'adah","YE2215",-2.66666666666666,-1.14942528735632,9.09090909090908,-35.4838709677419,50,30,-50,25,-4.31034482758621
2019-01-03,"Sana'a","YE23","Hamdan","YE2301",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"Sana'a","YE23","Arhab","YE2302",0,-2.27272727272727,0,16.6666666666667,0,0,0,61.7647058823529,2.89219982471516
2019-01-03,"Sana'a","YE23","Nihm","YE2303",1.36986301369864,4.65116279069768,0,NA,6.66666666666667,0,4,-5.45454545454546,NA
2019-01-03,"Sana'a","YE23","Bani Hushaysh","YE2304",-1.35135135135135,-4.44444444444444,0,NA,-6.25,0,-3.84615384615384,-15.3846153846154,NA
2019-01-03,"Sana'a","YE23","Sanhan","YE2305",1.36986301369864,4.65116279069768,40,66.6666666666667,-20,50,20,309.090909090909,9.25925925925926
2019-01-03,"Sana'a","YE23","Bani Matar","YE2307",-1.35135135135135,0,0,0,0,0,0,0,1.69491525423728
2019-01-03,"Sana'a","YE23","Khwlan","YE2312",0,-4.44444444444444,-28.5714285714286,NA,25,-33.3333333333333,-16.6666666666667,-55.5555555555556,-5.83333333333333
2019-01-03,"Aden","YE24","Al Buraiqeh","YE2404",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"Aden","YE24","Khur Maksar","YE2408",0,NA,-16.6666666666667,-30,-20,-9.33333333333334,-4.76190476190477,400,-1.36054421768708
2019-01-03,"Lahj","YE25","Al Milah","YE2508",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"Lahj","YE25","Tuban","YE2515",-7.69230769230769,0,0,NA,0,-22.8813559322034,0,-50,-0.679117147707975
2019-01-03,"Amran","YE29","Jabal Iyal Yazid","YE2912",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"Amran","YE29","Amran","YE2915",0,0,0,-42.8571428571429,0,-8.25688073394495,-24.9699879951981,-10,0.854700854700852
2019-01-03,"Al Dhale'e","YE30","Qa'atabah","YE3003",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"Al Dhale'e","YE30","Ad Dhale'e","YE3006",-1.51515151515151,-1.31578947368421,-16.6666666666667,0,-2.34741784037559,-6.25,-9.09090909090909,25,0.183823529411775
2019-01-03,"Socotra","YE32","Hidaybu","YE3201",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-04,"Amanat<U+00A0>Al<U+00A0>Asimah","YE13","Shu'aub","YE1302",0,0,0,30.7692307692308,-26.6666666666667,0,20,26.9523809523809,-10.4095563139932
2019-01-04,"Amanat<U+00A0>Al<U+00A0>Asimah","YE13","Az'zal","YE1303",0,0,0,-5.88235294117647,-9.09090909090909,0,-4.16666666666666,0,0
